ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"1118921";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"CERRADA_TEMPORALMENT";"443881.34";"4475590.91";"ETRS89";40.42906316;-3.66159450;"PLAZA";"AMERICA ESPAÑOLA";"1";"28028";"ACCESO FINAL PARQUE FUENTE DEL BERRO, PROXIMO A AREA CANINA";"31070561";"2017-04-27 00:00:00.0";"FUE_04_0039";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"5154625";"Fuentes de beber";"083";"PEÑAGRANDE";"08";"FUENCARRAL-EL PARDO";"CERRADA_TEMPORALMENT";"438845.032";"4480387.121";"ETRS89";40.47191427;-3.72142620;"CALLE";"JOAQUIN LORENZO";"5 B";"28035";"PARQUE ENTRE C/VALLE DE MENA Y JOAQUÍN LORENZO";"31009888";"2019-06-26 00:00:00.0";"FUE_08_0169";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5216235";"Fuentes de beber";"193";"VALDERRIVAS";"19";"VICALVARO";"CERRADA_TEMPORALMENT";"448541.28";"4471642.73";"ETRS89";40.39379669;-3.60634123;"CALLE";"MINERVA";"157";"28032";"POSTERIOR, JUNTO AREA CANINA EN PARQUE LINEAL VALDERRIBAS SUR";"20180442";"2019-11-28 00:00:00.0";"FUE_19_0143";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5219912";"Fuentes de beber";"072";"ARAPILES";"07";"CHAMBERI";"OPERATIVO";"439733.47";"4476105.84";"ETRS89";40.43341171;-3.71053998;"CALLE";"GALILEO";"35";"28015";"Parque José Luis Sampedro";"31044128";"2019-12-26 00:00:00.0";"FUE_07_0032";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"5220275";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"CERRADA_TEMPORALMENT";"439845.78";"4469898.55";"ETRS89";40.37750160;-3.70862926;"CALLE";"CRISTO DE LA VICTORIA";"245";"28026";"POSTERIOR A PUNTO LIMPIO USERA, EN PARQUE DE PRADOLONGO";"31028698";"2023-06-16 00:00:00.0";"FUE_12_0075";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"3568802";"Fuentes de beber";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"444726.65";"4476271.89";"ETRS89";40.43525439;-3.65168880;"CALLE";"VIRGEN DE LLUC";"42";"28027";"PARQUE CALERO, JUNTO ÁREA CANINA";"11109420";"2017-10-13 00:00:00.0";"FUE_15_0123";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5108929";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440133.39";"4473044.21";"ETRS89";40.40586001;-3.70553708;"RONDA";"TOLEDO";"9";"28005";"Parque Casino de la Reina";"20150618";"2019-05-24 00:00:00.0";"FUE_01_0063";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5109125";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440116.53";"4473053.82";"ETRS89";40.40594537;-3.70573667;"RONDA";"TOLEDO";"7";"28005";"Parque Casino de la Reina";"11001954";"2019-05-24 00:00:00.0";"FUE_01_0064";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5212696";"Fuentes de beber";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437606.100";"4472480.100";"ETRS89";40.40059270;-3.73526400;"AVENIDA";"ANGEL SANZ BRIZ";"4";"28047";"JUNTO AREA CANINA Y CARRIL BICI, EN PARQUE CUÑA VERDE LATINA";"31067192";"2023-07-07 00:00:00.0";"FUE_10_0116";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"5220281";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"CERRADA_TEMPORALMENT";"440148.007";"4469911.526";"ETRS89";40.37764026;-3.70507043;"CALLE";"CRISTO DE LA VICTORIA";"199";"28026";"ZONA NORTE JARDIN BOTÁNICO, EN PARQUE DE PRADOLONGO";"11085922";"2023-06-26 00:00:00.0";"FUE_12_0077";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5220283";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"CERRADA_TEMPORALMENT";"440330.577";"4469741.157";"ETRS89";40.37611857;-3.70290392;"CALLE";"DOCTOR TOLOSA LATOUR";"14 B";"28026";"EN SUROESTE CAMPO DE FUTBOL, PROXIMO A MIRADOR PARQUE DE PRADOLONGO";"31070728";"2023-06-30 00:00:00.0";"FUE_12_0078";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5220287";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"CERRADA_TEMPORALMENT";"439933.398";"4469397.881";"ETRS89";40.37299763;-3.70754999;"AVENIDA";"POBLADOS";"167";"28041";"DETRAS DE GAOLINERA, EN AREA CANINA DE PRADOLONGO";"31007158";"2020-01-10 00:00:00.0";"FUE_12_0079";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"529529";"Fuentes de beber";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443835.690";"4474016.740";"ETRS89";40.41487910;-3.66199361;"CALLE";"JUAN ESPLANDIU";"4";"28007";"EN AREA CANINA, PROXIMO A TEMPLETE DE PARQUE ROMA";"11013635";;"FUE_03_0005";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"529791";"Fuentes de beber";"097";"ARAVACA";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"434095.49";"4478300.38";"ETRS89";40.45275312;-3.77723365;"CALLE";"ARROYO DE POZUELO";"71";"28023";"CERCANA AL ÁREA INFANTIL";"31005603";;"FUE_09_0025";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530022";"Fuentes de beber";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"CERRADA_TEMPORALMENT";"445824.983";"4474899.56";"ETRS89";40.42296393;-3.63862295;"AVENIDA";"DAROCA";"99";"28017";"PARQUE LOS TILOS II JUNTO ÁREA CANINA";"20117847";;"FUE_15_0098";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5242892";"Fuentes de beber";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"437432.65";"4473211.21";"ETRS89";40.40716583;-3.73737969;"PLAZA";"PATRIARCA EIJO Y GARAY";"2";"28011";"JUNTO AREA INFANTIL, PR0XIMO A FUENTE ORNAMENTAL, EN PARQUE";"11062431";"2020-01-14 00:00:00.0";"FUE_10_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"529399";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"440248.16";"4475384.04";"ETRS89";40.42694655;-3.70440439;"CALLE";"DOS DE MAYO";"1";"28004";"Plaza Dos de Mayo";"11006199";;"FUE_01_0020";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"529792";"Fuentes de beber";"097";"ARAVACA";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"434197.82";"4478382.06";"ETRS89";40.45349702;-3.77603541;"CALLE";"VIRGEN DE LOS ROSALES";"44";"28023";"CERCANA A LAS PISTAS DE PETANCA";"20125597";;"FUE_09_0026";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530057";"Fuentes de beber";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445616.28";"4476178.67";"ETRS89";40.43447326;-3.64119246;"CALLE";"GOMEZ DE AVELLANEDA";"37";"28017";"CV CALLE VICENTE ESPINEL";"11107884";;"FUE_15_0112";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530299";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448527.60";"4475657.32";"ETRS89";40.42996189;-3.60682720;"AVENIDA";"NIZA";"37";"28022";"PRÓXIMO JULIA GRACIA BOUTAN ÁREA CANINA";"20096820";"2023-08-10 00:00:00.0";"FUE_20_0094";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530355";"Fuentes de beber";"214";"TIMON";"21";"BARAJAS";"CERRADA_TEMPORALMENT";"449614.943";"4480724.734";"ETRS89";40.47567882;-3.59441090;"CALLE";"PLAYA DE RIAZOR";"16";"28042";"CV C/ ARROYO DE LA TIA MARTINA";"31023253";;"FUE_21_0043";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530402";"Fuentes de beber";"135";"PORTAZGO";"13";"PUENTE DE VALLECAS";"CERRADA_TEMPORALMENT";"445017.72";"4470827.56";"ETRS89";40.38622798;-3.64778675;"CALLE";"TANGER";"2";"28018";"JUNTO FAROLIN 11, EN AREA CANINA";"11098053";;"FUE_13_0090";"FUE22";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"530413";"Fuentes de beber";"132";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443309.790";"4470610.270";"ETRS89";40.38415604;-3.66788852;"CALLE";"DOCTOR BELLIDO";"23";"28018";"C/V C/ PUERTO DE LA MORCUERA, EN JARDIN";"31018137";;"FUE_13_0106";"FUE22";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"530455";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"444606.66";"4472971.68";"ETRS89";40.40551627;-3.65281598;"AVENIDA";"MORATALAZ";"62";"28030";"JUNTO FAROLA 42 Y AREA CANINA";"20152933";"2022-06-10 00:00:00.0";"FUE_14_0078";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530660";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439838.692";"4469562.250";"ETRS89";40.37447152;-3.70868101;"AVENIDA";"POBLADOS";"167";"28041";"JUNTO FUENTE CIRCULAR DEL PARQUE DE PRADOLONGO";"31007158";"2023-06-19 00:00:00.0";"FUE_12_0024";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530373";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444417.767";"4471885.805";"ETRS89";40.39572148;-3.65494716;"CALLE";"BENJAMIN PALENCIA";"3";"28038";"JUNTO PASEO CENTRAL PARQUE CERRO DEL TIO PIO";"20002283";;"FUE_13_0057";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530420";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444474.610";"4469775.430";"ETRS89";40.37671372;-3.65409346;"CALLE";"PUERTO DE BALBARAN";"135";"28018";"C/V C/ SABRINA, DENTRO DE AREA CANINA DEL PARQUE DE NOVECENTO";"20102235";;"FUE_13_0117";"FUE22";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"530437";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447121.801";"4477574.646";"ETRS89";40.44714611;-3.62355933;"CALLE";"MARQUESADO DE SANTA MARTA";"10";"28027";"ACCESO A ZONA ESTANCIAL";"20173541";"2024-12-04 00:00:00.0";"FUE_20_0139";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530586";"Fuentes de beber";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438279.050";"4469748.920";"ETRS89";40.37603910;-3.72706978;"CALLE";"CAZALEGAS";"6";"28025";"JUNTO AREA CANINA Y CARRIL BICI DEL PARQUE  EMPERATRIZ MARIA DE AUSTRIA";"31070584";;"FUE_11_0064";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530736";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"448890.706";"4478182.718";"ETRS89";40.45273462;-3.60274980;"PASEO";"ALAMEDA DE OSUNA";"8";"28042";"JUNTO A SENDA CICLISTA";"31036783";"2024-12-19 00:00:00.0";"FUE_21_0080";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530661";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"CERRADA_TEMPORALMENT";"440458.38";"4469989.17";"ETRS89";40.37836195;-3.70142168;"CALLE";"DOCTOR TOLOSA LATOUR";"3";"28041";"JUNTO INSTALACION DEPORTIVA, EN PARQUE DE PRADOLONGO";"31051199";"2023-07-05 00:00:00.0";"FUE_12_0019";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"530731";"Fuentes de beber";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"439436.547";"4467395.865";"ETRS89";40.35492644;-3.71321207;"CALLE";"VERDE VIENTO";"91";"28021";"ZONA SUR - ESTE DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ, FRENTE A CARRETERA DE CARABANCHEL A VILLAVERDE";"20184011";;"FUE_17_0079";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"530733";"Fuentes de beber";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"FUERA_DE_SERVICIO";"439335.101";"4467689.809";"ETRS89";40.35756708;-3.71443459;"CALLE";"VERDE VIENTO";"123";"28021";"ZONA CENTRO - ESTE DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ, FRENTE A CARRETERA DE CARABANCHEL A VILLAVERDE";"20184059";;"FUE_17_0080";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"530746";"Fuentes de beber";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"445219.039";"4475287.271";"ETRS89";40.42641698;-3.64579889;"AVENIDA";"DAROCA";"94";"28017";"JARDINES CEMENTERIO ALMUDENA";"20117874";"2025-02-11 00:00:00.0";"FUE_15_0142";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5541618";"Fuentes de beber";"051";"EL VISO";"05";"CHAMARTIN";"FUERA_DE_SERVICIO";"442386.49";"4477150.59";"ETRS89";40.44301133;-3.67935784;"CALLE";"FELIPE CAMPOS";"6";"28002";"CV C/FRANCISCO CAMPOS, JUNTO PISTAS PETANCA";"11021822";"2020-02-17 00:00:00.0";"FUE_05_0081";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5815155";"Fuentes de beber";"201";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447991.56";"4476180.03";"ETRS89";40.43463744;-3.61318921;"AVENIDA";"ARCENTALES";"29";"28022";"FRENTE FAROLA 111, EN INTERIOR AREA CANINA";"20128779";;"FUE_20_0125";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5843625";"Fuentes de beber";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"441802.34";"4471478.75";"ETRS89";40.39187585;-3.68572651;"AVENIDA";"PLANETARIO";"16";"28045";"EN AREA CANINA, ZONA POSTERIOR A PLANETARIO EN PARQUE ENRIQUE TIERNO GALVAN";"20064507";;"FUE_02_0064";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5844560";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"CERRADA_TEMPORALMENT";"443949.87";"4475404.41";"ETRS89";40.42738769;-3.66077019;"CALLE";"SANCHO DAVILA";"17";"28028";"EN AREA CANINA DEL PARQUE DE LA QUINTA DE LA FUENTE DEL BERRO";"11016686";;"FUE_04_0051";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5845865";"Fuentes de beber";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439416.091";"4478137.690";"ETRS89";40.45169239;-3.71447536;"CALLE";"RECTOR ROYO-VILLANOVA";"10 C";"28040";"ÁREA CANINA, PARQUE JUAN XXIII";"20107953";;"FUE_09_0132";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5846927";"Fuentes de beber";"085";"LA PAZ";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440656.303";"4481911.185";"ETRS89";40.48577500;-3.70020336;"CALLE";"SANGENJO";"29";"28034";"ÁREA CANINA, PARQUE DE LA SUPERMANZANA 7";"11045863";;"FUE_08_0173";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"5847548";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"443406.123";"4483778.618";"ETRS89";40.50278962;-3.66792685;"PASEO";"SAN MILLAN DE LA COGOLLA";"14";"28050";"ÁREA CANINA, CALLE SAN MILLAN DE LA COGOLLA C/V CALLE VALCARLOS";"31006119";;"FUE_08_0172";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7127957";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"445296.24";"4473357.23";"ETRS89";40.40903513;-3.64472284;"AVENIDA";"MORATALAZ";"183";"28030";"ENTRE ZONA DE APARCAMIENTO Y  AREA CANINA DEL PARQUE DE MORATALAZ";"31003128";"2020-07-09 00:00:00.0";"FUE_14_0109";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7127984";"Fuentes de beber";"146";"VINATEROS";"14";"MORATALAZ";"OPERATIVO";"445969.66";"4472548.78";"ETRS89";40.40179610;-3.63671794;"CALLE";"HACIENDA DE PAVONES";"209";"28030";"FRENTE FAROLA 139, ENTRE CAMPO DE FUTBOL EL HOYO Y AREA CANINA";"31044614";"2020-07-09 00:00:00.0";"FUE_14_0113";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7130464";"Fuentes de beber";"193";"VALDERRIVAS";"19";"VICALVARO";"CERRADA_TEMPORALMENT";"448820.84";"4472242.16";"ETRS89";40.39921399;-3.60309551;"CALLE";"MINERVA";"67";"28032";"C/V AVDA. AURORA BOREAL, JUNTO FAROLA 45 EN ZONA ESTANCIAL";"31001007";"2020-07-29 00:00:00.0";"FUE_19_0144";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7143151";"Fuentes de beber";"126";"ZOFIO";"12";"USERA";"OPERATIVO";"439590.340";"4470587.660";"ETRS89";40.38369098;-3.71170350;"AVENIDA";"RAFAELA YBARRA";"4";"28026";"JUNTO AREA CANINA DEL PARQUE OLOF PALME";"20025114";"2020-08-31 00:00:00.0";"FUE_12_0080";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7608511";"Fuentes de beber";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442753.30";"4477946.43";"ETRS89";40.45020597;-3.67510457;"CALLE";"MARCENADO";"51";"28002";"DENTRO DEL ÁRENA CANINA";"31044661";;"FUE_05_0084";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7870538";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"CERRADA_TEMPORALMENT";"449339.19";"4475813.98";"ETRS89";40.43142301;-3.59727205;"AVENIDA";"ARCENTALES";"57";"28022";"JUNTO AREA CANINA, EN PARQUE SEMIFORESTAL  JUNTO AL METROPOLITANO";"31042641";"2021-04-26 00:00:00.0";"FUE_20_0130";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7870539";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"CERRADA_TEMPORALMENT";"449313.79";"4475763.97";"ETRS89";40.43097094;-3.59756750;"AVENIDA";"ARCENTALES";"57";"28022";"PROXIMO A GTA. M-40, EN PARQUE SEMIFORESTAL JUNTO AL METROPOLITANO";"31042641";"2021-04-26 00:00:00.0";"FUE_20_0131";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"8835112";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446598.040";"4468935.750";"ETRS89";40.36928809;-3.62901040;"CALLE";"PUERTO DE PORZUNA";"45";"28031";"FRENTE FAROLA 49, DENTRO DE AREA CANINA EN PARQUE MAYORAZGO";"31051767";"2022-05-05 00:00:00.0";"FUE_18_0068";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835115";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"FUERA_DE_SERVICIO";"448244.97";"4469558.29";"ETRS89";40.37500025;-3.60966316;"CALLE";"VILLAMAYOR DE SANTIAGO";"13";"28051";"PARQUE LOLA CAMARENA. JUNTO ÁREA CANINA";"31028258";"2022-05-05 00:00:00.0";"FUE_18_0070";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835118";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448756.2";"4469369.03";"ETRS89";40.37332685;-3.60362608;"CALLE";"PEÑARANDA DE BRACAMONTE";"8 B";"28051";"JUNTO PUMPTRACK, PROXIMO A AREA CANINA EN PARQUE ALBERTO PG";"31051528";"2022-05-05 00:00:00.0";"FUE_18_0071";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835151";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"449781.36";"4468803.16";"ETRS89";40.36829147;-3.59150626;"CALLE";"ALTO DEL RETIRO";"6";"28051";"C/V C/ ANTONIO DE GADES. JUNTO ÁREA CANINA";"31065803";"2022-05-05 00:00:00.0";"FUE_18_0073";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8888575";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"450077.900";"4477106.204";"ETRS89";40.44310886;-3.58866490;"CALLE";"DEYANIRA";"8";"28022";"FRENTE FAROLAS 17 Y 18, EN ACERA DE PARQUE PROXIMO A AREA CANINA";"31053840";"2022-06-09 00:00:00.0";"FUE_20_0135";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9031613";"Fuentes de beber";"091";"CASA DE CAMPO";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"436901.469";"4473513.999";"ETRS89";40.40985339;-3.74366938;"PASEO";"Paseo Puerta del Angel";"1";"28011";"AREA CANINA VID Nº1";;;"FUEP_09_17_0011";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"530737";"Fuentes de beber";"097";"ARAVACA";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"434883.043";"4478142.128";"ETRS89";40.45138961;-3.76793035;"CALLE";"ARROYO DE POZUELO";"1";"28023";"JUNTO A ZONA CANINA";"31005566";"2025-01-08 00:00:00.0";"FUE_09_0141";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5842993";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443957.411";"4470686.146";"ETRS89";40.38488339;-3.66026581;"CALLE";"PUERTO DE COSTABONA";"9";"28018";"JUNTO FAROLA 9, EN AREA CANINA DEL PARQUE JAVIER DE MIGUEL";"20099405";"2017-04-26 00:00:00.0";"FUE_13_0163";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5849302";"Fuentes de beber";"104";"ALUCHE";"10";"LATINA";"CERRADA_TEMPORALMENT";"436182.76";"4471950.12";"ETRS89";40.39571056;-3.75198249;"CALLE";"DUQUESA DE PARCENT";"120";"28047";"JUNRO FAROLA 32, EN AREA CANINA DEL PARQUE CERRO ALMODOVAR";"31020632";;"FUE_10_0118";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"6542299";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"CERRADA_TEMPORALMENT";"443990.08";"4473215.38";"ETRS89";40.40767041;-3.66010343;"AVENIDA";"MORATALAZ";"25";"28030";"FRENTE FAROLA 11, EN JARDIN POSTERIOR A ESTACION DE SERVICIO, JUNTO AREA INFANTIL";"31057067";"2020-03-11 00:00:00.0";"FUE_14_0105";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7130547";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"CERRADA_TEMPORALMENT";"449503.78";"4478163.55";"ETRS89";40.45259941;-3.59551845;"CALLE";"CATAMARAN";"9";"28042";"Parque Biosaludable Metro El Capricho";"20047353";"2020-07-15 00:00:00.0";"FUE_21_0065";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7131439";"Fuentes de beber";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441489.47";"4468737.86";"ETRS89";40.36716247;-3.68916106;"CALLE";"CORINDON";"10";"28041";"FRENTE CAMPO DE FUTBOL, PROXIMO A AREA CANINA Y CASETA DE JARDINEROS";"31005121";"2020-08-07 00:00:00.0";"FUE_12_0084";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7144389";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"CERRADA_TEMPORALMENT";"442885.88";"4469585.43";"ETRS89";40.37489473;-3.67279059;"RONDA";"SUR";"6 D";"28053";"FRENTE FAROLA 58, JUNTO AREA CANINA DEL PARQUE SOTO DE ENTREVIAS";"31060375";"2020-10-14 00:00:00.0";"FUE_13_0170";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7180278";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"CERRADA_TEMPORALMENT";"441136.89";"4479934.41";"ETRS89";40.46800165;-3.69434977;"CALLE";"COSTA VERDE";"3";"28029";"frente al Nº 3";"31017668";"2020-10-15 00:00:00.0";"FUE_06_0096";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7412031";"Fuentes de beber";"103";"LUCERO";"10";"LATINA";"CERRADA_TEMPORALMENT";"436274.373";"4472121.912";"ETRS89";40.39726515;-3.75092026;"CALLE";"CUART DE POBLET";"127";"28047";"JUNTO AREA CANINA, EN PARQUE CUÑA VERDE DE LATINA";"11063854";;"FUE_10_0123";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
